,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
12,5,208,0.5602832393266479,0.054744720458984375,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5779294471953239,0.5779294471953239,0.0421849041556508
13,5,208,0.5502143259884311,0.05174827575683594,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5752678924744625,0.5752678924744625,0.02860701852026708
14,5,208,0.6084358583788196,0.05234885215759277,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5528306904509395,0.5528306904509395,0.010851661107019054
15,5,208,0.5544908466195143,0.06512212753295898,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5680857753170707,0.5680857753170707,0.03004676865010408
16,7,292,0.5574934329656775,0.05339837074279785,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5832103158432025,0.5832103158432025,0.03510676980808278
17,7,292,0.42479075091841334,0.07806205749511719,"{'regressor__fourier_random_features__gamma': 0.0013810679320049757, 'regressor__ridge_regression__alpha': 0.0001}",0.5741707951966117,0.5741707951966117,0.03138814646192673
18,7,292,0.6185313362388742,0.07666873931884766,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5529177288233201,0.5529177288233201,0.009056721401958828
19,7,292,0.5565307252681324,0.11388278007507324,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5711732103358762,0.5711732103358762,0.027787679664758938
20,9,375,0.5315553300070435,0.1390087604522705,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5803787583385586,0.5803787583385586,0.036345280179019133
21,9,375,0.5441551307560764,0.13709568977355957,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5740978240342246,0.5740978240342246,0.029056005496488027
22,9,375,0.6114692626985446,0.13274884223937988,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5513263790188987,0.5513263790188987,0.010105242414354622
23,9,375,0.5560813999469675,0.07172584533691406,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5716469692598922,0.5716469692598922,0.027371990795105973
24,10,417,0.5530059313698114,0.10183906555175781,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.5826471137012726,0.5826471137012726,0.03531929482547696
25,10,417,0.5419059350295167,0.11212682723999023,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5743171131603401,0.5743171131603401,0.028729864619716137
26,10,417,0.6223897337337201,0.09074258804321289,"{'regressor__fourier_random_features__gamma': 0.1767766952966369, 'regressor__ridge_regression__alpha': 0.1}",0.5522568880454665,0.5522568880454665,0.007886516304788264
27,10,417,0.5579172804029433,0.12465357780456543,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5724491595203622,0.5724491595203622,0.026237983466241066
28,12,501,0.5614726629362643,0.1261744499206543,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.0031622776601683794}",0.580860721389232,0.580860721389232,0.035236828693493386
29,12,501,0.4903196927750041,0.14539313316345215,"{'regressor__fourier_random_features__gamma': 0.0013810679320049757, 'regressor__ridge_regression__alpha': 0.0001}",0.5755233781274974,0.5755233781274974,0.031069435276905713
30,12,501,0.6142875977002764,0.16129398345947266,"{'regressor__fourier_random_features__gamma': 0.015625, 'regressor__ridge_regression__alpha': 0.1}",0.5528213049744602,0.5528213049744602,0.00932353163793831
