,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
43,17,130,0.8177083333333334,0.018045663833618164,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7655472263868066,0.7655472263868066,0.042940205842041834
44,18,138,0.7395833333333334,0.01118922233581543,"{'fourier_random_features__gamma': 0.1767766952966369, 'ridge_classification__alpha': 3.1622776601683795}",0.7656971514242878,0.7656971514242878,0.03463059373095324
45,18,138,0.765625,0.01768636703491211,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.7830134932533734,0.7830134932533734,0.041359195945580976
46,18,138,0.71875,0.009594440460205078,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.8020689655172415,0.8020689655172415,0.02669783974705031
47,18,138,0.8125,0.014483928680419922,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7603448275862069,0.7603448275862069,0.042786777560233816
48,20,153,0.8072916666666666,0.01851367950439453,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7656521739130435,0.7656521739130435,0.03323741713672416
49,20,153,0.7395833333333334,0.016141176223754883,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.1}",0.779505247376312,0.779505247376312,0.03239864449967841
50,20,153,0.7083333333333334,0.010431528091430664,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.8020989505247377,0.8020989505247377,0.022787816604344948
51,20,153,0.8072916666666666,0.018329143524169922,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7638530734632683,0.7638530734632683,0.03385400301229773
52,21,161,0.8072916666666666,0.0373988151550293,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7639130434782608,0.7639130434782608,0.03926546749521959
53,21,161,0.7447916666666666,0.03445911407470703,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 3.1622776601683795}",0.782983508245877,0.782983508245877,0.03850459097073095
54,21,161,0.71875,0.02168107032775879,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.8055472263868066,0.8055472263868066,0.03550989625484407
55,21,161,0.8072916666666666,0.030782461166381836,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.1}",0.7603748125937033,0.7603748125937033,0.03119736497045871
56,23,176,0.796875,0.02311396598815918,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0031622776601683794}",0.7691454272863567,0.7691454272863567,0.045266676658622496
57,23,176,0.7447916666666666,0.020302534103393555,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.1}",0.7829985007496252,0.7829985007496252,0.02899499060772893
58,23,176,0.703125,0.03187990188598633,"{'fourier_random_features__gamma': 0.0013810679320049757, 'ridge_classification__alpha': 0.0001}",0.7986356821589207,0.7986356821589207,0.028593043445495476
59,23,176,0.8177083333333334,0.040848493576049805,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7638230884557722,0.7638230884557722,0.039752917006376794
60,25,192,0.78125,0.04559636116027832,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.7673613193403298,0.7673613193403298,0.02715223143715936
61,25,192,0.75,0.04345846176147461,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7812593703148425,0.7812593703148425,0.03170792261084942
62,25,192,0.71875,0.012184619903564453,"{'fourier_random_features__gamma': 0.015625, 'ridge_classification__alpha': 0.1}",0.8038230884557722,0.8038230884557722,0.03909618403713888
63,25,192,0.8177083333333334,0.022167682647705078,"{'fourier_random_features__gamma': 0.0001220703125, 'ridge_classification__alpha': 0.0001}",0.7655772113943028,0.7655772113943028,0.035058821596682485
