n-components,fit-time-random-feature,transform-time-random-feature,training-time-SVC-kernel-linear,prediction-time-SVC-kernel-linear,score-in-test-SVC-kernel-linear,training-time-linear-SVC-dual-false,prediction-time-linear-SVC-dual-false,score-in-test-linear-SVC-dual-false
459,0.10259509086608887,0.04906201362609863,0.35303521156311035,3.009218692779541,0.9768048709770948,0.09387016296386719,0.3170051574707031,0.9785891116711645
484,0.1781909465789795,0.05890679359436035,0.36174893379211426,3.1472508907318115,0.9768048709770948,0.1006312370300293,0.33464908599853516,0.9785891116711645
510,0.07166409492492676,0.052262306213378906,0.3844029903411865,3.285597801208496,0.9768048709770948,0.11982369422912598,0.3641688823699951,0.9785891116711645
535,0.07972979545593262,0.0548708438873291,0.4068140983581543,3.519629955291748,0.9768048709770948,0.12926387786865234,0.42966604232788086,0.9785891116711645
560,0.08848929405212402,0.055869102478027344,0.42638278007507324,3.6776719093322754,0.9766264469076879,0.12900400161743164,0.370089054107666,0.9787006267145438
585,0.10256600379943848,0.06234002113342285,0.4525930881500244,3.924041271209717,0.9766487499163637,0.1345529556274414,0.4091989994049072,0.978656020697192
611,0.1103050708770752,0.06698489189147949,0.47647786140441895,4.175631284713745,0.9766487499163637,0.14056992530822754,0.4254179000854492,0.9787675357405714
636,0.1325819492340088,0.06218695640563965,0.4895961284637451,4.252701997756958,0.9765595378816603,0.14699625968933105,0.4631350040435791,0.9787898387492473
661,0.13945889472961426,0.06970810890197754,0.5143296718597412,4.541486024856567,0.9766264469076879,0.15024304389953613,0.49492716789245605,0.9794143229921717
686,0.1423931121826172,0.06894516944885254,0.534553050994873,4.765006065368652,0.976604143899012,0.15941905975341797,0.5440330505371094,0.9794143229921717
712,0.16282892227172852,0.07891201972961426,0.5583539009094238,4.871780157089233,0.9766264469076879,0.16176390647888184,0.5420238971710205,0.9794143229921717
737,0.2405400276184082,0.08037471771240234,0.5810999870300293,5.165235996246338,0.9766264469076879,0.17819690704345703,0.5681700706481934,0.9794143229921717
5,0.0007989406585693359,0.002805948257446289,0.015154123306274414,0.13128209114074707,0.9709837857126926,0.0029349327087402344,0.022900104522705078,0.9717197849989964
30,0.0008878707885742188,0.007977962493896484,0.03476285934448242,0.2853081226348877,0.9711845127907754,0.006391048431396484,0.05579209327697754,0.9744630550661284
55,0.0014009475708007812,0.007539033889770508,0.04824495315551758,0.3860442638397217,0.9711622097820996,0.011208057403564453,0.0702660083770752,0.9745299640921561
81,0.0020360946655273438,0.009519815444946289,0.06082415580749512,0.5091650485992432,0.9712291188081272,0.015964269638061523,0.07970213890075684,0.9745076610834802
106,0.0034079551696777344,0.014272689819335938,0.07380890846252441,0.616459846496582,0.9723888752592724,0.020742177963256836,0.10750508308410645,0.9753774784218391
131,0.004806041717529297,0.031870365142822266,0.09153413772583008,0.8140761852264404,0.9723665722505966,0.02995896339416504,0.14681196212768555,0.9753774784218391
156,0.007061004638671875,0.02931499481201172,0.10422396659851074,0.8729510307312012,0.9724334812766242,0.03390789031982422,0.14021968841552734,0.9752882663871356
182,0.01014399528503418,0.0595242977142334,0.12302207946777344,1.058013916015625,0.9727903294154382,0.040944814682006836,0.17024993896484375,0.9761357807168187
207,0.02144598960876465,0.0312952995300293,0.14535784721374512,1.242600917816162,0.9736155407364453,0.040869951248168945,0.1835939884185791,0.9758904476213841
232,0.016070842742919922,0.020827293395996094,0.15981006622314453,1.3605289459228516,0.9735932377277695,0.0471038818359375,0.16962289810180664,0.9757789325780047
257,0.021673917770385742,0.023598194122314453,0.18651413917541504,1.5699841976165771,0.9736601467537971,0.05151200294494629,0.17705821990966797,0.9758012355866806
283,0.022641897201538086,0.03849482536315918,0.2104799747467041,1.7689321041107178,0.9736601467537971,0.056661128997802734,0.20215797424316406,0.9758012355866806
308,0.04350996017456055,0.02838301658630371,0.22635388374328613,1.8947410583496094,0.9736601467537971,0.06164193153381348,0.22591900825500488,0.9758235385953565
333,0.030445098876953125,0.04306197166442871,0.25006103515625,2.0914158821105957,0.9736601467537971,0.06773090362548828,0.2382640838623047,0.9758458416040324
358,0.062161922454833984,0.03793692588806152,0.2507898807525635,2.1855180263519287,0.9752436603697839,0.0801398754119873,0.24336004257202148,0.9783883845930816
384,0.05245208740234375,0.03633618354797363,0.2813379764556885,2.402209758758545,0.9751098423177287,0.09051990509033203,0.2803971767425537,0.9783660815844057
409,0.05155301094055176,0.04577183723449707,0.3089470863342285,2.6264519691467285,0.9751098423177287,0.09845709800720215,0.304095983505249,0.9786114146798404
434,0.14832782745361328,0.046448707580566406,0.32244110107421875,2.7727978229522705,0.9751098423177287,0.10062694549560547,0.3247690200805664,0.9786114146798404
459,0.12372231483459473,0.046833038330078125,0.35279083251953125,3.02173113822937,0.9751098423177287,0.10581707954406738,0.3136451244354248,0.9785668086624886
484,0.06430840492248535,0.04711413383483887,0.36551880836486816,3.165156126022339,0.9751098423177287,0.11124086380004883,0.3905982971191406,0.9787229297232196
510,0.09444499015808105,0.05049920082092285,0.388840913772583,3.3678929805755615,0.9751098423177287,0.1222379207611084,0.48758983612060547,0.9787229297232196
535,0.0784459114074707,0.057652950286865234,0.4205498695373535,3.6429049968719482,0.9751321453264046,0.12231302261352539,0.4047720432281494,0.9787452327318955
560,0.2154560089111328,0.07169604301452637,0.4461348056793213,3.791271924972534,0.9751544483350804,0.12854886054992676,0.3981509208679199,0.9787675357405714
585,0.1000518798828125,0.06165194511413574,0.460737943649292,4.036555051803589,0.9751544483350804,0.13826799392700195,0.4095470905303955,0.9787675357405714
611,0.13301706314086914,0.06163597106933594,0.4814622402191162,4.155018091201782,0.975221357361108,0.15600085258483887,0.4362199306488037,0.9788121417579232
636,0.30498790740966797,0.07626509666442871,0.49961233139038086,4.237030029296875,0.9753328724044874,0.1515369415283203,0.4741649627685547,0.9787675357405714
661,0.13516521453857422,0.06939125061035156,0.5208370685577393,4.4530930519104,0.975221357361108,0.1525580883026123,0.48235392570495605,0.9789459598099783
686,0.16262412071228027,0.0915689468383789,0.5311441421508789,4.675542831420898,0.9762472957601981,0.16313505172729492,0.5410099029541016,0.9790797778620336
712,0.23012495040893555,0.08022308349609375,0.5576620101928711,4.800983905792236,0.9762919017775498,0.16147518157958984,0.5642988681793213,0.9800834132524477
737,0.41611695289611816,0.08866524696350098,0.592195987701416,4.997526168823242,0.97591275063006,0.17587804794311523,0.5683870315551758,0.9799272921917167
5,0.0008270740509033203,0.002830982208251953,0.014860153198242188,0.1329970359802246,0.9709837857126926,0.0025861263275146484,0.02196192741394043,0.9714075428775342
30,0.0009243488311767578,0.022682905197143555,0.033288002014160156,0.284315824508667,0.9710283917300444,0.00659489631652832,0.05293107032775879,0.9723219662332448
55,0.0012969970703125,0.01669597625732422,0.046499013900756836,0.39106011390686035,0.9722550572072173,0.011583089828491211,0.12012386322021484,0.9744184490487767
81,0.002068042755126953,0.009588003158569336,0.05812501907348633,0.5150012969970703,0.9725672993286795,0.01727581024169922,0.10274100303649902,0.9760019626647635
