n-components,fit-time-random-feature,score-in-test,transform-time-random-feature
1877,0.005663871765136719,0.46587052272887586,0.0853888988494873
1921,0.005300045013427734,0.46584189392501474,0.10578727722167969
1965,0.005232810974121094,0.46578713934507204,0.11891984939575195
246,0.001010894775390625,0.46519531314207063,0.021483898162841797
290,0.0011508464813232422,0.46510448911088137,0.032353878021240234
334,0.0012061595916748047,0.4652280705548683,0.04073286056518555
378,0.0013208389282226562,0.4652318608334656,0.06503176689147949
422,0.0014636516571044922,0.4651756244952157,0.09473705291748047
466,0.001569986343383789,0.46514878618544675,0.03020000457763672
510,0.0016529560089111328,0.4652393197887699,0.04038405418395996
554,0.0019352436065673828,0.46522605129608885,0.060968875885009766
598,0.0018889904022216797,0.465118573458191,0.052365779876708984
642,0.0022759437561035156,0.46516134610189314,0.07210326194763184
686,0.0021250247955322266,0.46515698773259423,0.0385739803314209
731,0.0022420883178710938,0.4669158567694389,0.08661890029907227
775,0.002359151840209961,0.46676819802042274,0.04911613464355469
819,0.0029060840606689453,0.4666941220553451,0.06390571594238281
863,0.002516031265258789,0.4666066830003639,0.0535428524017334
907,0.002964019775390625,0.4665630765743053,0.059594154357910156
951,0.002735137939453125,0.46647373788535834,0.07489013671875
995,0.0027930736541748047,0.4664046086531006,0.057489871978759766
1039,0.002977132797241211,0.4664098046114069,0.05755186080932617
1083,0.003061056137084961,0.4662963605237821,0.077484130859375
1127,0.0036039352416992188,0.46624938701031804,0.0711970329284668
1171,0.0032739639282226562,0.4662455311148677,0.08556318283081055
1215,0.0036690235137939453,0.4662193995814258,0.07619404792785645
1259,0.003509998321533203,0.46617343226613633,0.0858011245727539
1304,0.003590106964111328,0.46514136200838196,0.07057785987854004
1348,0.0037992000579833984,0.46514353065660136,0.07378411293029785
1392,0.0038611888885498047,0.46516901814824085,0.07909822463989258
1436,0.003916025161743164,0.4651757153145385,0.08663511276245117
1480,0.0042688846588134766,0.4651532143300279,0.06763124465942383
1524,0.004352092742919922,0.4651619844604474,0.0724642276763916
1568,0.004271268844604492,0.4651671592780768,0.0843658447265625
1612,0.0044307708740234375,0.4651066357917768,0.11525511741638184
1656,0.004723310470581055,0.465144204721649,0.09407520294189453
1700,0.004634857177734375,0.46513614362325456,0.08533287048339844
1744,0.004747867584228516,0.46516862931311576,0.08615875244140625
1788,0.004996776580810547,0.46511338380715384,0.08170890808105469
1833,0.004925966262817383,0.46587595178572405,0.09455108642578125
1877,0.005171775817871094,0.46584628708032966,0.10913205146789551
1921,0.005213260650634766,0.4658076583084246,0.08505797386169434
1965,0.005250215530395508,0.46579228355321206,0.09577608108520508
246,0.0013849735260009766,0.46522120596334926,0.062040090560913086
290,0.0010950565338134766,0.46517635847805255,0.03595757484436035
334,0.0012269020080566406,0.4651064230015087,0.06458687782287598
378,0.0013380050659179688,0.46513620580301546,0.03596210479736328
422,0.0014369487762451172,0.46516675698057813,0.04474902153015137
466,0.0016558170318603516,0.4651257100737152,0.06694698333740234
510,0.0016589164733886719,0.4651303345080418,0.0929710865020752
554,0.0037860870361328125,0.46516253506199584,0.05270028114318848
598,0.0018239021301269531,0.4651459322385976,0.058072805404663086
642,0.0019829273223876953,0.46516280224841206,0.028979063034057617
686,0.002071857452392578,0.4651319495999386,0.04156804084777832
731,0.002140045166015625,0.466891313647757,0.041960954666137695
775,0.002332925796508789,0.4668141962221378,0.07754898071289062
819,0.0023958683013916016,0.4666988383222854,0.07954692840576172
863,0.0025348663330078125,0.4666287326062129,0.12012004852294922
907,0.003062725067138672,0.4665160344502936,0.06601095199584961
951,0.002758026123046875,0.46656012174903394,0.08742976188659668
995,0.0028829574584960938,0.4664160643161786,0.048388004302978516
1039,0.0029249191284179688,0.4664026219267125,0.05835413932800293
1083,0.003139972686767578,0.46628156779913904,0.08507204055786133
1127,0.0044248104095458984,0.46626823261304073,0.05721712112426758
1171,0.0037512779235839844,0.4662388328029188,0.06932473182678223
1215,0.0036897659301757812,0.46620353425352856,0.10549092292785645
1259,0.0034301280975341797,0.46616367973550876,0.059195756912231445
1304,0.003819704055786133,0.46514304815005886,0.07085704803466797
1348,0.003843069076538086,0.4651454570075209,0.05696702003479004
1392,0.0038487911224365234,0.4651315904107086,0.06895303726196289
1436,0.004331111907958984,0.46518578069057287,0.06682705879211426
1480,0.0043528079986572266,0.46512984985240063,0.07867121696472168
1524,0.004326820373535156,0.4652034660268218,0.16208267211914062
1568,0.007610797882080078,0.46512651937513727,0.0681619644165039
1612,0.004441022872924805,0.46516774013138945,0.07874321937561035
1656,0.004636049270629883,0.46518105836826584,0.08019208908081055
1700,0.004756927490234375,0.4651851677112576,0.10546374320983887
1744,0.0048449039459228516,0.4651733654318498,0.10336518287658691
1788,0.004831075668334961,0.465169619766623,0.08452415466308594
1833,0.005104780197143555,0.465859848623844,0.09769010543823242
1877,0.00555109977722168,0.46586673549988256,0.07836604118347168
1921,0.00539088249206543,0.4658081978300019,0.08198714256286621
1965,0.005287885665893555,0.4658059757425371,0.10180902481079102
246,0.0011429786682128906,0.4652217870913719,0.01969313621520996
290,0.0011169910430908203,0.4652042110691607,0.024478912353515625
334,0.00121307373046875,0.46513386189403216,0.03574705123901367
378,0.0013339519500732422,0.46515322576638346,0.18802165985107422
422,0.0015211105346679688,0.4652330954149427,0.034052133560180664
466,0.0015680789947509766,0.46520836264121096,0.038012027740478516
510,0.0017521381378173828,0.4651591720630696,0.12338685989379883
554,0.0017609596252441406,0.4651325395528111,0.04997515678405762
598,0.004525184631347656,0.4651812581380007,0.09279584884643555
642,0.0023190975189208984,0.46515625978591996,0.20692110061645508
686,0.002270936965942383,0.46518402063984426,0.057394981384277344
731,0.0022552013397216797,0.46687933159193823,0.1464090347290039
775,0.0024340152740478516,0.4668148921299293,0.04525113105773926
819,0.0024187564849853516,0.46674414592139385,0.10769987106323242
863,0.002537965774536133,0.4666062777839925,0.187302827835083
907,0.0026459693908691406,0.46652106477922933,0.10753607749938965
951,0.0027000904083251953,0.46647196985425154,0.057379722595214844
995,0.002931833267211914,0.4664271687528717,0.08725976943969727
1039,0.0029821395874023438,0.4663578224758026,0.06012296676635742
1083,0.0030870437622070312,0.46632093724906093,0.05367588996887207
1127,0.004445791244506836,0.466269127354187,0.11112189292907715
1171,0.0033693313598632812,0.4662430350172154,0.06088590621948242
1215,0.003454923629760742,0.46618675164448403,0.09463214874267578
1259,0.007692098617553711,0.4661468883515352,0.3019900321960449
1304,0.003720998764038086,0.46516074614424785,0.09274601936340332
1348,0.0037109851837158203,0.4651766761226973,0.08120608329772949
1392,0.0039038658142089844,0.4651775518531419,0.12405586242675781
1436,0.0039920806884765625,0.465136704774888,0.11147284507751465
1480,0.02609109878540039,0.4651114992796062,0.12468099594116211
1524,0.0045070648193359375,0.46512765621162794,0.07652521133422852
1568,0.013279914855957031,0.46516258334290533,0.11454010009765625
1612,0.004458904266357422,0.46515832100607063,0.10729694366455078
1656,0.004759073257446289,0.4651481183684987,0.11232900619506836
1700,0.004559993743896484,0.4651424859678281,0.13131475448608398
1744,0.004741191864013672,0.46518508904012534,0.253648042678833
1788,0.0049250125885009766,0.46514909658908116,0.08620500564575195
1833,0.004994869232177734,0.46585924650311544,0.15218901634216309
1877,0.005185842514038086,0.4658038101201052,0.08814883232116699
1921,0.005537986755371094,0.46583004918671905,0.33591318130493164
1965,0.005656003952026367,0.4658141372675602,0.09853720664978027
