,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score
28,12,92,0.8072916666666666,0.053277015686035156,"{'nystroem__gamma': 0.0013810679320049757, 'svm__C': 100.0}",0.7604047976011994,0.7604047976011994,0.03760759517972394
29,12,92,0.7604166666666666,0.13169407844543457,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
30,12,92,0.71875,0.08544206619262695,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7951274362818591,0.7951274362818591,0.03333268897162188
31,12,92,0.8072916666666666,0.053732872009277344,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
32,13,99,0.8020833333333334,0.04445171356201172,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
33,13,99,0.7604166666666666,0.04276704788208008,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
34,13,99,0.71875,0.08516192436218262,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7951274362818591,0.7951274362818591,0.03333268897162188
35,13,99,0.8072916666666666,0.054369449615478516,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
36,15,115,0.8020833333333334,0.06210207939147949,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7621739130434783,0.7621739130434783,0.0340021126887255
37,15,115,0.7604166666666666,0.05972743034362793,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
38,15,115,0.71875,0.13341689109802246,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7933883058470764,0.7933883058470764,0.03186661521035368
39,15,115,0.8072916666666666,0.1362285614013672,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
40,17,130,0.8020833333333334,0.10298633575439453,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
41,17,130,0.7604166666666666,0.054251909255981445,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
42,17,130,0.71875,0.09092974662780762,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7951274362818591,0.7951274362818591,0.03333268897162188
43,17,130,0.8072916666666666,0.06690645217895508,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
44,18,138,0.8020833333333334,0.0685272216796875,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
45,18,138,0.7604166666666666,0.1332240104675293,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7829385307346327,0.7829385307346327,0.035464342176390405
46,18,138,0.734375,0.09409022331237793,"{'nystroem__gamma': 0.015625, 'svm__C': 100.0}",0.7969265367316342,0.7969265367316342,0.02566837489623795
47,18,138,0.8072916666666666,0.059796810150146484,"{'nystroem__gamma': 0.0001220703125, 'svm__C': 100.0}",0.7586206896551724,0.7586206896551724,0.03973573551088796
48,20,153,0.8020833333333334,0.07402372360229492,"{'nystroem__gamma': 0.015625, 'svm__C': 3.1622776601683795}",0.7604347826086957,0.7604347826086957,0.036178511413416936
