n-components,fit-time-random-feature,transform-time-random-feature,training-time-SVC-kernel-linear,prediction-time-SVC-kernel-linear,score-in-test-SVC-kernel-linear,training-time-linear-SVC-dual-false,prediction-time-linear-SVC-dual-false,score-in-test-linear-SVC-dual-false
809,0.001971006393432617,0.06280922889709473,8.86219310760498,31.033140897750854,0.7753470761464031,0.3040943145751953,0.25208187103271484,0.7585956323861246
860,0.0020928382873535156,0.06778979301452637,9.245516061782837,32.50288200378418,0.7773740773320075,0.3786580562591553,0.27080607414245605,0.7583279152484033
911,0.0023958683013916016,0.07194018363952637,9.901351928710938,34.72092795372009,0.7785596817990592,0.3863396644592285,0.2854039669036865,0.7613110490687268
962,0.002277851104736328,0.07378506660461426,10.496228218078613,36.58834624290466,0.7810456266493288,0.42938995361328125,0.2987658977508545,0.7602019352124527
5,0.000370025634765625,0.0015838146209716797,0.19205689430236816,0.6730258464813232,0.7601254446016752,0.0023789405822753906,0.004389286041259766,0.7601254446016752
50,0.000881195068359375,0.0047872066497802734,0.49705004692077637,1.7891600131988525,0.7601254446016752,0.008970975875854492,0.019973039627075195,0.7600871992962864
95,0.0005221366882324219,0.00788569450378418,0.8931670188903809,3.2972681522369385,0.7601254446016752,0.016994953155517578,0.033061981201171875,0.7629555972004436
140,0.0006170272827148438,0.011305093765258789,1.1827988624572754,4.508441209793091,0.7601254446016752,0.0353548526763916,0.04839491844177246,0.7644089188052167
184,0.0007169246673583984,0.013525724411010742,1.5422887802124023,5.932328939437866,0.7601254446016752,0.04778003692626953,0.06082320213317871,0.7634527861704976
246,0.0008490085601806641,0.019887685775756836,2.2033350467681885,8.539408922195435,0.7601254446016752,0.06450009346008301,0.08451294898986816,0.7626113894519447
297,0.001171112060546875,0.023888826370239258,2.8719751834869385,10.5940420627594,0.7601254446016752,0.08721518516540527,0.09374690055847168,0.7623436723142234
348,0.0010578632354736328,0.027877092361450195,3.211097240447998,12.287452936172485,0.7681952040387042,0.10772180557250977,0.11107182502746582,0.7673538073201515
399,0.0011739730834960938,0.03244304656982422,3.82560396194458,14.636206865310669,0.7712930737751941,0.12292695045471191,0.13208317756652832,0.7678892415955941
451,0.0012888908386230469,0.03536272048950195,4.425668716430664,16.915499925613403,0.7682716946494818,0.13854312896728516,0.14276909828186035,0.7636057673920527
502,0.0014772415161132812,0.040390968322753906,5.0570642948150635,18.754266023635864,0.7718667533560255,0.19016718864440918,0.1578052043914795,0.7604314070447853
553,0.0014920234680175781,0.04182600975036621,5.616534948348999,20.745699882507324,0.7755000573679581,0.2077009677886963,0.1763911247253418,0.7615405209010594
604,0.0015652179718017578,0.04602503776550293,6.264118909835815,22.386367082595825,0.7763796993918997,0.22830605506896973,0.19136571884155273,0.7614640302902819
655,0.0016849040985107422,0.04817700386047363,6.790671110153198,24.69339680671692,0.7763032087811221,0.2381589412689209,0.2101130485534668,0.7622289363980571
706,0.0017809867858886719,0.05575823783874512,7.343302249908447,26.407272338867188,0.7740467357631851,0.2670109272003174,0.22208619117736816,0.7606608788771179
757,0.0018889904022216797,0.05836224555969238,8.035691976547241,28.28885579109192,0.7756147932841244,0.3138570785522461,0.24127483367919922,0.7600107086855089
809,0.0019800662994384766,0.06199383735656738,8.570910930633545,30.30513596534729,0.7805484376792748,0.3039381504058838,0.25353193283081055,0.763873484529774
860,0.0020759105682373047,0.07064414024353027,9.125821113586426,421.4659969806671,0.7773358320266187,0.3690791130065918,0.2818868160247803,0.7604314070447853
911,0.0021800994873046875,0.06968975067138672,9.991928815841675,34.82756304740906,0.7775270585535625,0.3504781723022461,0.2799527645111084,0.7588633495238459
962,0.0022878646850585938,0.0730433464050293,10.513887882232666,36.56783699989319,0.7783302099667266,0.4071040153503418,0.2996370792388916,0.761769992733392
5,0.0007627010345458984,0.001856088638305664,0.19245290756225586,0.6723577976226807,0.7601254446016752,0.002270936965942383,0.004055976867675781,0.7601254446016752
50,0.0004317760467529297,0.004987001419067383,0.4996769428253174,1.7858150005340576,0.7601254446016752,0.008994102478027344,0.02784109115600586,0.760163689907064
95,0.0005228519439697266,0.008080720901489258,0.8888781070709229,3.253852128982544,0.7601254446016752,0.017993927001953125,0.034379005432128906,0.7610050866256167
140,0.0006110668182373047,0.011696815490722656,1.20042085647583,4.478739976882935,0.7601254446016752,0.028694868087768555,0.04776811599731445,0.7623054270088346
184,0.0007331371307373047,0.013889074325561523,1.52061128616333,5.881249189376831,0.7601254446016752,0.04620504379272461,0.06501293182373047,0.7612728037633381
246,0.0008487701416015625,0.020244121551513672,2.1954751014709473,8.491530179977417,0.7601254446016752,0.059729814529418945,0.07935595512390137,0.7610433319310055
297,0.0009479522705078125,0.02781081199645996,2.7595126628875732,10.478951215744019,0.7601254446016752,0.08595418930053711,0.09531807899475098,0.7622671817034459
348,0.001064300537109375,0.028610706329345703,3.2233290672302246,12.351396083831787,0.7646001453321605,0.10472607612609863,0.1113278865814209,0.7647148812483268
399,0.0012328624725341797,0.030605077743530273,3.8430378437042236,14.730710983276367,0.7683481852602593,0.12080621719360352,0.12638401985168457,0.7626113894519447
451,0.0012738704681396484,0.03615713119506836,4.415090084075928,16.812033891677856,0.7674685432363177,0.13835787773132324,0.1470489501953125,0.762726125368111
502,0.0013391971588134766,0.044294118881225586,4.893215894699097,18.465224027633667,0.7721344704937468,0.14931201934814453,0.15746116638183594,0.7589780854400122
553,0.0014758110046386719,0.043272972106933594,5.520206928253174,20.72362995147705,0.7728228859907447,0.20453500747680664,0.17348098754882812,0.7647913718591043
604,0.0016181468963623047,0.0478818416595459,6.070821762084961,22.343945026397705,0.7780242475236164,0.22842979431152344,0.1885068416595459,0.7689983554518682
655,0.0016489028930664062,0.05000710487365723,6.778594970703125,24.517096996307373,0.7755765479787357,0.23958802223205566,0.20298385620117188,0.7631085784219988
706,0.0018050670623779297,0.05503702163696289,7.575179100036621,26.854811191558838,0.7761502275595671,0.260634183883667,0.2180931568145752,0.7666653918231537
757,0.001840829849243164,0.05828094482421875,8.115755796432495,28.725786209106445,0.7779095116074501,0.2892889976501465,0.24111485481262207,0.7614640302902819
809,0.0019741058349609375,0.06307101249694824,8.625020027160645,30.554057836532593,0.7792098519906682,0.34598875045776367,0.24814510345458984,0.7647913718591043
860,0.0020780563354492188,0.06851601600646973,9.361506223678589,32.73958778381348,0.7783302099667266,0.341815710067749,0.2769279479980469,0.7610433319310055
911,0.002189159393310547,0.06718683242797852,9.879544258117676,34.38061594963074,0.7773740773320075,0.3977060317993164,0.2833750247955322,0.7534325161586415
962,0.0022819042205810547,0.07402682304382324,10.442862272262573,36.23109412193298,0.7743526982062952,0.4062809944152832,0.29140782356262207,0.7522851569969786
