n-components,fit-time-random-feature,score-in-test,transform-time-random-feature
90,0.00014400482177734375,0.5370403394022787,0.0004291534423828125
94,0.0001480579376220703,0.5700199656603444,0.00043010711669921875
99,0.0001590251922607422,0.6017107631766996,0.0005061626434326172
104,0.0001468658447265625,0.6123883964230896,0.00044536590576171875
109,0.00015878677368164062,0.5761145751618858,0.0007340908050537109
114,0.00015115737915039062,0.5890682578885162,0.00047898292541503906
118,0.00015592575073242188,0.5362885812528668,0.0005578994750976562
123,0.00015091896057128906,0.537869755890364,0.0004930496215820312
128,0.0001499652862548828,0.5383206390619724,0.0005402565002441406
133,0.00015592575073242188,0.46702001641116575,0.0005438327789306641
138,0.00015282630920410156,0.5454675557621711,0.0005791187286376953
143,0.0001571178436279297,0.63081188249295,0.0005869865417480469
147,0.00015997886657714844,0.5635498654217533,0.0021529197692871094
152,0.0001537799835205078,0.5280143237673872,0.0009982585906982422
157,0.0002779960632324219,0.5433301605490661,0.0009570121765136719
162,0.00015401840209960938,0.6464065913150511,0.0006620883941650391
167,0.00017714500427246094,0.6343467835249604,0.0012600421905517578
171,0.00015997886657714844,0.6490589822653344,0.0007140636444091797
176,0.0001671314239501953,0.628640456135351,0.0007398128509521484
181,0.0001709461212158203,0.5107818556325501,0.0007419586181640625
186,0.00016689300537109375,0.5124842905507596,0.0007541179656982422
191,0.00016808509826660156,0.5344594309099371,0.0007832050323486328
196,0.0001671314239501953,0.6650188593454077,0.0008082389831542969
200,0.00018715858459472656,0.6856150315007326,0.0008559226989746094
205,0.00016617774963378906,0.683964867886011,0.0008389949798583984
210,0.00018405914306640625,0.6823138791364046,0.0008189678192138672
215,0.00018787384033203125,0.6745032817458199,0.0008909702301025391
27,0.0001571178436279297,0.37139127413653167,0.00013208389282226562
32,0.00016307830810546875,0.37840142373321245,0.00014901161193847656
36,0.00014209747314453125,0.37790098168228325,0.0001480579376220703
41,0.00014162063598632812,0.877179426840135,0.00015926361083984375
46,0.00015401840209960938,0.7240922255390262,0.0001728534698486328
51,0.00014495849609375,0.5247455318003457,0.0001881122589111328
56,0.0001583099365234375,0.9529312398879164,0.00022101402282714844
61,0.00014734268188476562,0.5348483672151397,0.00024390220642089844
65,0.0002570152282714844,0.5602200402254,0.0007522106170654297
70,0.0001499652862548828,0.7290882384885722,0.0003440380096435547
75,0.0001499652862548828,0.7149742660992359,0.0004680156707763672
80,0.0001571178436279297,0.46337278587954106,0.0003559589385986328
85,0.00016808509826660156,0.5276156181323147,0.00040411949157714844
90,0.00017309188842773438,0.49003276745411,0.0021529197692871094
94,0.0001590251922607422,0.3490378888022598,0.0004050731658935547
99,0.00024700164794921875,0.4426041467204335,0.0005240440368652344
104,0.00015473365783691406,0.5471445804599505,0.0004482269287109375
109,0.000164031982421875,0.7572656922035057,0.0004711151123046875
114,0.00015306472778320312,0.6474221062069475,0.00045490264892578125
118,0.0002460479736328125,0.5330915052897404,0.0006351470947265625
123,0.00016117095947265625,0.5352815486230901,0.0005228519439697266
128,0.00015211105346679688,0.5317324925299689,0.0006182193756103516
133,0.00015497207641601562,0.5794431319301303,0.0007610321044921875
138,0.00017189979553222656,0.5196383440654729,0.0012960433959960938
143,0.0002579689025878906,0.4747747530770073,0.0007688999176025391
147,0.00015997886657714844,0.429954654300357,0.0005991458892822266
152,0.00015616416931152344,0.49453297563204496,0.0013539791107177734
157,0.0002644062042236328,0.6232890082513242,0.0007150173187255859
162,0.00019478797912597656,0.659443923281555,0.0006952285766601562
167,0.0001628398895263672,0.6718947340289751,0.00074005126953125
171,0.00015997886657714844,0.6306584650604059,0.0007050037384033203
176,0.0001690387725830078,0.6414418162574989,0.0007469654083251953
181,0.0001628398895263672,0.6140379378692779,0.0007379055023193359
186,0.00016689300537109375,0.5621292985398209,0.0007960796356201172
191,0.0001728534698486328,0.504977624345423,0.0008220672607421875
196,0.00015592575073242188,0.4843051869578284,0.0008070468902587891
200,0.00015401840209960938,0.5200325032728964,0.0008027553558349609
205,0.0001571178436279297,0.6367322953767037,0.0008358955383300781
210,0.00015616416931152344,0.670680392037217,0.0008797645568847656
215,0.00015592575073242188,0.5770617581622978,0.0009021759033203125
